,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2316,26.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.07071927854582359
2317,34.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,-2.9,92.201,-31.4,0.884,5076.2,0.34059445115775216
2318,48.0,6.0,1.0,6.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.0292430160679026
2319,40.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.07557806638056307
2320,56.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.06684517706193324
2321,41.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05559725570508261
2322,30.0,9.0,2.0,6.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.07075648866814058
2323,37.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05695911105611166
2324,39.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.7,94.027,-38.3,0.89,4991.6,0.11206876304816958
2325,51.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05208466300505237
2326,33.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.05597502861642092
2327,48.0,2.0,2.0,5.0,1.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.07755681634190105
2328,32.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.06015751205784748
2329,33.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.03611429611953534
2330,33.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.0784870622293749
2331,31.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0.03743665028576171
2332,36.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.10556712066692352
2333,51.0,4.0,1.0,6.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.050620661986402055
2334,40.0,4.0,1.0,6.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05488411288882122
2335,30.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04521458786075139
2336,57.0,7.0,0.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.05261990219973438
2337,59.0,5.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.046702074347514604
2338,51.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05085699719553186
2339,80.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,-1.8,93.369,-34.8,0.635,5008.7,0.5552660738552787
2340,45.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.029542847453648203
2341,51.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.06672064184457932
2342,37.0,9.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05937504096175193
2343,29.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,0.046880433870600056
2344,60.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,-3.4,92.379,-29.8,0.755,5017.5,0.7173334474259263
2345,46.0,4.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.03336118075054104
2346,35.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02519012072607499
2347,56.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.019632247828738524
2348,34.0,9.0,2.0,5.0,1.0,0.0,0.0,3.0,4.0,8.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.0552957930896179
2349,34.0,6.0,1.0,2.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.04084325861573131
2350,45.0,9.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.05947181803669055
2351,30.0,9.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,20.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.002185724678248738
2352,53.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.030668886473224688
2353,25.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.03565306486018255
2354,47.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.06194840712514772
2355,27.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.07021495382620535
2356,52.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.041556744411145576
2357,30.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.050011670442907157
2358,51.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.04596946723694436
2359,30.0,9.0,1.0,5.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.030844062290654874
2360,35.0,9.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.06261043078141844
2361,59.0,0.0,1.0,6.0,0.0,1.0,0.0,9.0,4.0,1.0,1.0,2.0,-1.1,94.199,-37.5,0.886,4963.6,0.8919936728226779
2362,34.0,9.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05611151105531005
2363,32.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.08055481934070204
2364,58.0,5.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.97,5228.1,0.04374997686716889
2365,25.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02657312258193896
2366,49.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1,0.03167436768766119
2367,24.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.12630514076440372
2368,34.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1,0.23971526029559245
2369,29.0,9.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0,10.0,0.0,1.0,1.4,94.465,-41.8,4.962,5228.1,0.06802941824084699
2370,28.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.11301189457746683
2371,47.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027408968202435845
2372,31.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.050537403610135506
2373,26.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.08593675243270434
2374,47.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.27,5099.1,0.08892896487165154
2375,57.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.0395320088036673
2376,48.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.026849993674548323
2377,53.0,9.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0500756157108559
2378,47.0,9.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,18.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.004414254374142272
2379,53.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.04872303559030279
2380,30.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.09201548750607866
2381,36.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.05327516742997801
2382,36.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02211830512931371
2383,41.0,9.0,1.0,6.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.03053695060944927
2384,40.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.039404237918735464
2385,56.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,8.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.03267908422122117
2386,58.0,5.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.049991282800854596
2387,29.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.06052512351880858
2388,62.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,-2.9,92.201,-31.4,0.851,5076.2,0.25909313752024726
2389,43.0,4.0,1.0,6.0,1.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.06881517911459141
2390,29.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04400036853046472
2391,28.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.09668800728729811
2392,35.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.947,5228.1,0.04093512384331682
2393,33.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.06669868713601126
2394,48.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.06492675172785216
2395,47.0,7.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.033617772095580964
2396,32.0,9.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.07829525267349939
2397,35.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.05695061855438357
2398,27.0,9.0,2.0,6.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0292583491011382
2399,37.0,7.0,1.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.07203392976847305
2400,58.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.05350396339580724
2401,32.0,0.0,2.0,6.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,0.21957813371384527
2402,34.0,10.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.061758042107630536
2403,53.0,9.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1,0.03417603049700807
2404,37.0,4.0,1.0,6.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.04261147820982811
2405,32.0,9.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0.09221988626725236
2406,58.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,-2.9,92.201,-31.4,0.838,5076.2,0.34687109822108714
2407,27.0,7.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.06997664068421147
2408,42.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.040910486780227746
2409,46.0,4.0,1.0,6.0,1.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.05677156132923946
2410,39.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,0.07776627955065565
2411,46.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.040036053109544625
2412,25.0,9.0,2.0,5.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1,0.11421254168700026
2413,38.0,2.0,1.0,5.0,0.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.054723116905802074
2414,25.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.08335061447182193
2415,39.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.08049240662992103
2416,32.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05219674679245224
2417,27.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.05586206839633163
2418,47.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0212841075343988
2419,69.0,5.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,2.0,-1.8,93.876,-40.0,0.697,5008.7,0.8791487261704135
2420,23.0,8.0,2.0,3.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,1.0,-3.4,92.649,-30.1,0.722,5017.5,0.1161025072730798
2421,57.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05719982442556615
2422,36.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,-2.9,92.963,-40.8,1.26,5076.2,0.7244508680727708
2423,49.0,0.0,1.0,6.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.0387424901645872
2424,33.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,-2.9,92.201,-31.4,0.825,5076.2,0.6390384480280273
2425,50.0,0.0,2.0,3.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.01899953932088013
2426,24.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0.15160058649745112
2427,29.0,9.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.06755765681872446
2428,35.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.0448437262791621
2429,33.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.03961035117921731
2430,32.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.045529496191866255
2431,34.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03751070357397866
2432,39.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,-1.7,94.055,-39.8,0.727,4991.6,0.14824959171929042
2433,21.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,0.13145716139671398
2434,41.0,7.0,2.0,3.0,1.0,0.0,0.0,7.0,2.0,3.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.052839489165551076
2435,60.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.97,5228.1,0.03771866138264442
2436,30.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.033551048148290616
2437,30.0,9.0,0.0,2.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.021604952472349517
2438,28.0,7.0,2.0,6.0,1.0,0.0,0.0,6.0,3.0,9.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.036399282025503084
2439,44.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.033584447226163834
2440,35.0,9.0,1.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.07119646065388814
2441,24.0,7.0,1.0,5.0,1.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.05966922390783359
2442,38.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.04360580956828956
2443,74.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-1.8,93.749,-34.6,0.644,5008.7,0.5987566995428303
2444,30.0,9.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0.06732823052530058
2445,33.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.06677243306172265
2446,25.0,7.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.04577451677059218
2447,58.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.03988305459651262
2448,47.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.061461806400789736
2449,38.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.04530077939097482
2450,41.0,7.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0.06933276641762749
2451,32.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.051488498538235554
2452,40.0,7.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,0.3560394444615261
2453,51.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.05043882470397061
2454,31.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.043049928335199064
2455,30.0,9.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04626244382710594
2456,48.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.04872711360905851
2457,29.0,7.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04122259249676337
2458,33.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.056001529347002574
2459,42.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.04547459608406036
2460,29.0,7.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.05816205386683667
2461,51.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.479,5099.1,0.09953977082610727
2462,31.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,5.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.04453205429565897
2463,28.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.0371575765252724
2464,35.0,7.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.0686937312468044
2465,36.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,-1.7,94.055,-39.8,0.761,4991.6,0.3769252936408748
2466,46.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.057052271816262275
2467,28.0,9.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.07672901250680195
2468,42.0,9.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05391574999937019
2469,36.0,10.0,1.0,3.0,0.0,0.0,1.0,8.0,2.0,2.0,0.0,1.0,-3.4,92.431,-26.9,0.74,5017.5,0.26337618697905224
2470,41.0,9.0,2.0,6.0,1.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.04488245173700987
2471,32.0,0.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0669391294783231
2472,61.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1,0.4203322385841396
2473,46.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,14.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.007294932610023828
2474,82.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,-1.7,94.215,-40.3,0.881,4991.6,0.7224128187334227
2475,56.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.05510005178977035
2476,52.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,-1.7,94.027,-38.3,0.9,4991.6,0.6472695032798751
2477,33.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.08133732664158866
2478,36.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,-3.4,92.379,-29.8,0.766,5017.5,0.39129910134074886
2479,35.0,9.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.057599262562313104
2480,37.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.034569636332882674
2481,48.0,6.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0502611424016736
2482,31.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0.086163140916143
2483,28.0,9.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8,93.749,-34.6,0.663,5008.7,0.4662872852206581
2484,51.0,10.0,1.0,5.0,0.0,0.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.026348542363415245
